,Ox_Chamber,type,Temp_OXid,Vapor,ppm,Pressure,Oxid_time,thickness,Lot_Num,Wafer_Num,photo_soft_Chamber,resist_target,N2_HMDS,pressure_HMDS,temp_HMDS,temp_HMDS_bake,time_HMDS_bake,temp_softbake,pr_thickness,lithography_Chamber,Line_CD,Wavelength,exp_time,lense,Etching_Chamber,Thin F4,Temp_Etching,Source_Power,etching_rate1,etching_rate2,etching_rate3,etching_rate4,etching_uni,Chamber_Num,input_Energy,Temp_implantation,Furance_Temp,RTA_Temp,flux_rate1,flux_rate2,flux_rate3,flux_rate4,Error_message,target_rate,Target
298,3,dry,1101.7906248,H2O,29.78,0.2,60,6992.62,12,2,3,1.07024,15.346,15.073,19.997,192.937,90,88.854,1.94223855062734,3,41.161,436,47065.328,0.897895300465423,3,288,69.676,51.752,127.762,202.2,205.4,135.1,0.231595526666687,3,32420.46,102.947,884,152,3487041000000000,6687898571428571,-895212812500000,833580277777778,none,0.071,142
299,1,dry,1003.138319,O2,32.05,0.202,48,7011.78,12,3,1,1.2704,15.638,15.147,19.999,197.925,89.999,91.537,1.89306647369983,1,45.332,405,43236.585,0.823704800470224,3,308,69.441,51.497,132.678,203.7,203.9,130.1,0.220174289729078,3,32096.305,102.504,896,158,1307464000000000,6501440571428571,-658392500000000,834599166666667,none,0.0375,75
300,1,dry,1164.5443147,O2,35.12,0.21,41,7013.05,12,4,1,1.85503,17.589,14.942,20.001,200.814,90,91.475,1.91946777645348,2,42.471,436,48502.82,0.835127452708035,2,398,71.211,50.803,128.705,205.2,213.7,113.9,0.3017361924702,2,32563.022,100.521,901,152,3733916000000000,1.47831714285714E+015,218969375000000,840150555555556,none,0.0765,153
301,1,wet,1103.5479449,O2,33.82,0.21,101,7169.88,12,5,1,0.45532,12.526,14.811,19.997,202.072,90.001,92.033,2.01877770091441,3,49.083,365,39305.755,0.79422759734184,1,456,70.614,51.156,144.188,209,226.2,92,0.399768837095688,1,30885.27,102.933,884,156,2.98104633333333E+015,-494223285714286,723400093750000,838558055555555,none,0.0145,29
302,1,wet,1070.5545578,O2,36.96,0.208,100,6998.15,12,6,2,1.26042,13.45,14.945,20.003,200.137,90.001,91.822,1.96297487891713,1,49.974,365,38513.34,0.679020498977749,1,280,71.089,51.154,126.315,207.4,209.4,128.7,0.247344879170605,1,31320.289,101.766,884,153,4531997666666667,7401511428571429,-1135410000000000,830662777777778,none,0.033,66
303,1,wet,1089.5358042,O2,39.91,0.21,26,7124.08,12,7,2,1.60637,13.508,14.968,20.004,198.682,90,90.736,1.93608284233544,2,43.981,436,47593.76,0.821092278719397,2,181,70.74,51.476,139.008,209.3,210.2,135.8,0.214314108436025,2,31878.063,103.123,910,152,3819191000000000,7866160000000000,-1181395625000000,832033333333333,none,0.059,118
304,1,dry,1190.1840662,O2,42.81,0.22,112,7147.38,12,8,2,1.68459,14.64,14.971,20.001,202.507,90,86.498,1.95835939096545,3,51.177,405,42668.775,0.797886487349067,3,425,71.593,50.632,141.838,211.7,203,115.7,0.285613131063701,3,32007.987,103.511,886,155,2007258000000000,5520430428571429,-508025000000000,838085000000000,none,0.06,120
305,1,wet,1063.8906915,H2O,38.24,0.212,60,7070.86,12,9,3,1.54127,16.878,15.062,20.001,199.76,89.999,93.927,1.92827681160158,1,37.43,436,46180.684,0.8531655180241,3,436,70.888,51.471,135.986,204.2,198.3,125,0.238739023882945,3,31060.004,101.271,880,155,5052869333333333,6949368571428571,-1099783437500000,837665555555556,none,0.089,178
306,1,dry,1100.1615295,H2O,34.9,0.21,73,7276.56,12,10,3,1.19937,16.581,14.963,20,199.579,90,93.536,1.8989828168838,2,36.584,405,43723.395,0.769274602541455,2,495,71.388,51.302,154.556,208,217.1,98.5,0.349772028854718,2,31195.899,99.876,896,156,4241966000000000,-1.25154857142857E+015,778969375000000,824425277777778,none,0.051,102
307,1,dry,1160.3504386,O2,34.56,0.199,18,7101.97,12,11,3,1.05598,15.648,15.046,20.006,205.812,89.999,92.481,1.96408885650468,3,37.552,405,42745.725,0.800243432076128,1,514,70.326,51.204,141.397,202.6,211.7,103.1,0.329691847412784,1,30345.646,104.46,883,153,3313629000000000,1.32E+16,-2300577812500000,829626111111111,none,0.0525,105
308,2,dry,1087.3876758,H2O,28.3,0.208,145,7163.53,12,12,1,1.54426,16.546,14.919,19.997,198.081,90,91.277,1.90891442188978,1,29.309,405,43214.31,0.79934157938054,1,198,70.378,50.793,145.753,204.2,219.3,127.3,0.264157931987946,1,32640.339,103.302,870,154,4919999733333333,559482857142857,322500625000000,836095555555555,none,0.0485,97
309,2,dry,1054.979632,O2,30,0.198,205,7146.99,12,13,1,1.50152,14.401,15.067,20.001,202.684,89.999,93.218,1.92034997168108,2,30.279,436,46571.34,0.838653461080516,2,446,68.999,50.437,141.399,210,202.7,116,0.28055555970088,2,31812.925,103.133,906,151,1.92490056666667E+015,9.045727E+015,-1244050312500000,827457222222222,none,0.0365,73
310,2,wet,1096.8673996,O2,38.53,0.211,180,7205.96,12,14,2,0.50232,15.825,14.968,19.998,199.786,90.001,92.872,1.90666176836135,1,45.892,365,38792.93,0.691376919754817,3,179,70.143,51.22,147.796,208.5,217.4,129,0.251602399899814,3,31897.15,104.146,885,156,2636722800000000,1.42E+16,-2436173125000000,834925000000000,none,0.0485,97
311,2,wet,1001.0189617,O2,45.09,0.208,134,7114.57,12,15,2,1.39792,19.632,15.099,19.99,202.13,89.999,91.701,1.97812975431772,2,65.823,365,38671.75,0.700839471279022,2,154,69.56,50.946,141.457,205.2,213,136.4,0.22009691735016,2,31335.259,100.331,913,155,4.09507486666667E+015,2585400000000000,-32605625000000,831153333333333,none,0.043,86
312,2,wet,1043.412176,O2,25.68,0.202,103,7192.1,12,16,2,1.43737,14.393,15.097,19.999,200.496,90,91.019,1.9874773191626,3,57.72,436,47532.284,0.86798124682719,1,445,71.881,51.695,146.01,213.8,207.2,107.7,0.314505491248092,1,31661.888,102.524,885,154,4289295000000000,3029542857142857,-172300937500000,836422500000000,none,0.0295,59
313,2,dry,1229.0975725,O2,41.41,0.212,136,7025.21,12,17,3,1.36638,17.755,15.098,19.997,200.547,90,94.443,1.84935916698561,1,55.55,405,43781.31,0.816670565176361,1,462,70.734,51.522,131.521,204,197.4,123.4,0.245611522410528,1,30483.424,102.248,893,156,3.53021166666667E+015,9.76302285714286E+015,-1563034687500000,832147777777778,[['Scratch']],0.121,242
314,2,dry,1033.0259442,H2O,32.76,0.216,89,6992.37,12,18,3,1.12542,15.187,14.939,20,201.47,90.001,92.586,1.98150779171002,2,44.226,405,43459.74,0.745617426460029,2,325,70.305,50.901,129.437,204.2,225.4,107.7,0.353062751879677,2,32041.628,102.595,921,158,2.45953453333333E+015,5706449571428571,-562862812500000,832855277777778,none,0.049,98
315,2,wet,1092.979618,H2O,21.74,0.214,97,7049.2,12,19,3,1.62808,14.18,14.937,19.996,206.177,90.001,88.064,2.07143323674668,3,40.441,436,47468.628,0.795521723581745,3,401,71.185,51.489,132.62,204.4,220,107.8,0.337534971872086,3,31843.883,101.586,897,155,5411798333333333,7553472857142857,-1274167187500000,832234444444445,none,0.054,108
316,3,dry,1114.7404907,O2,34.27,0.21,65,7063.8,12,20,1,1.72067,14.585,15.11,20.002,199.367,89.999,92.242,1.99119911308333,1,38.767,365,38918.49,0.699180139452916,3,245,70.408,50.432,132.08,212.2,212.3,125.3,0.255176863964334,3,30427.029,104.247,892,158,1983985200000000,8506195857142857,-1130989687500000,828893611111111,none,0.056,112
317,3,dry,1237.4724604,O2,36.21,0.21,231,7110.46,12,21,1,0.95424,13.185,15.16,19.997,201.816,89.999,91.764,2.06675671695573,2,35.101,436,46363.368,0.81272473423342,2,300,70.8,50.975,142.346,205.8,213.2,119.7,0.274577634990882,2,31076.654,102.468,918,152,2838598300000000,6244222428571429,-716445625000000,829821111111111,none,0.025,50
318,3,wet,1136.771925,O2,31.05,0.202,138,7099.91,12,22,1,1.70235,16.626,15.028,20,200.226,90.001,91.558,1.8273450698997,3,45.415,365,39927.35,0.689861120561263,1,498,70.27,51.249,138.691,208.1,226.9,86.5,0.425331457108625,1,31775.473,102.414,924,154,963367666666667,7821163714285714,-903049375000000,835871666666667,none,0.0415,83
319,3,wet,1187.633139,O2,36.81,0.214,104,7014.24,12,23,2,0.72049,12.256,14.913,20.003,197.906,90.001,92.177,1.9577986322865,1,30.468,436,47293.356,0.790361935009046,1,425,70.338,51.521,126.724,208.3,219.7,104.2,0.350571537840479,1,31621.297,101.545,889,153,2.94714033333333E+015,7855928571428571,-1101640000000000,832194722222222,none,0.051,102
320,3,dry,1013.9960548,O2,27.21,0.2,90,7144.21,12,24,2,1.64997,19.021,15.075,19.998,201.543,90.001,91.584,1.98165076011577,2,44.727,365,39413.795,0.726660269401829,2,501,71.649,51.753,142.921,206.4,242.9,72.1,0.514209245229339,2,31948.15,103.936,908,155,5155094666666667,946167142857143,213940312500000,831558888888889,none,0.043,86
321,3,dry,1126.6399345,O2,32.58,0.212,121,7086.55,12,25,2,1.77957,14.032,14.855,19.997,203.059,90.002,92.019,1.90775772278708,3,47.106,436,48061.152,0.82037695944967,3,349,71.803,49.778,136.755,204.5,217,115.5,0.301296465332354,3,31259.581,104.197,917,154,3397621000000000,3854970000000000,-282489062500000,833789444444444,none,0.068,136
322,3,dry,1054.8430942,O2,40.94,0.218,89,7065.87,12,26,3,0.86307,17.11,15.108,20.003,205.483,90,95.838,1.86933336109813,1,21.01,436,46732.224,0.862764963827194,3,578,70.276,51.213,133.787,206.8,215.9,92.3,0.381018731879646,3,32083.164,102.615,909,154,1872751000000000,2758443000000000,119056875000000,829372222222222,none,0.061,122
323,3,wet,1094.729759,O2,40.24,0.213,45,7121.32,12,27,3,1.44112,16.962,14.907,19.999,199.391,89.999,95.28,1.84296684786736,2,38.434,405,43956.675,0.789201386656066,2,670,71.456,50.481,141.232,205.2,211.9,86.8,0.387827607373375,2,31228.026,102.651,887,155,2.37090233333333E+015,8808356857142857,-1240357812500000,832098611111111,[['Edge-Ring']],0.1085,217
324,3,dry,1198.3230888,O2,26.69,0.203,120,7052.84,13,1,3,1.46994,14.06,15.006,20.001,200.551,90.001,91.918,1.97127059887928,3,41.676,436,47797.808,0.862703507008476,1,340,72.651,52.103,132.084,208.8,212.2,118.2,0.280060302345952,1,30795.934,103.433,854,154,3.88781066666667E+015,7359964285714286,-1080359687500000,830229166666667,none,0.0705,141
325,1,dry,959.17151563,O2,30.86,0.217,137,6908,13,2,1,0.86579,13.693,15.059,19.993,199.835,89.999,90.976,1.89211892976064,1,53.612,436,45743.812,0.804826002525234,1,265,70.267,52.004,117.9,209.8,211.8,124.8,0.282703597772091,1,32135.618,105.552,895,156,1087285000000000,1.43E+16,-2308547187500000,825935833333333,none,0.0275,55
326,1,wet,1175.5824928,O2,31.07,0.218,116,7026.41,13,3,1,0.90483,15.221,14.93,19.995,202.118,90.001,91.969,1.84500099795032,2,47.598,365,38920.68,0.685832393836903,2,411,71.231,50.846,129.741,207.6,208.5,115.7,0.280557062978712,2,31057.895,102.598,898,152,154370000000000,9.03206957142857E+015,-1090575312500000,837956111111111,none,0.048,96
327,1,wet,927.5054921,O2,31.04,0.196,143,7041.24,13,4,1,0.42197,19.114,14.947,20.004,194.668,90,91.458,1.89078343638812,3,32.843,365,39706.525,0.678780575345574,3,328,71.295,51.665,132.324,205.7,233.5,99.8,0.398317354958262,3,32140.566,102.963,879,155,3.11356883333333E+015,3.40788857142857E+015,-127880937500000,833547777777778,none,0.0525,105
328,1,wet,1120.9082533,H2O,31.37,0.215,76,7079.11,13,5,2,1.70139,14.942,14.82,19.998,202.192,90,94.723,1.95701860350462,1,57.37,436,47922.068,0.835020291376117,3,219,72.983,50.787,135.011,209.2,218.6,123.2,0.278129650982273,3,31986.009,101.419,882,155,2.07242533333333E+015,9.23846028571429E+015,-1324090625000000,828296666666667,none,0.0395,79
329,1,dry,1310.70949,O2,41.03,0.213,114,7122.18,13,6,2,0.69888,12.958,14.997,20,197.199,90,91.069,1.90448231923914,2,4.562,436,46999.492,0.807776890540673,2,272,70.207,51.687,141.818,204.3,212.1,126.8,0.249044550654143,2,31982.632,103.847,871,152,2.33066533333333E+015,3.50533957142857E+015,-85183125000000,835110000000000,none,0.048,96
330,1,dry,933.36712979,O2,30.24,0.211,116,7145.6,13,7,2,0.85768,17.886,14.978,19.999,202.194,90,88.719,2.0158503807507,3,59.616,365,39067.045,0.755987837916208,1,429,70.688,50.834,141.76,211.1,199.3,119.5,0.272757049697764,1,32499.229,102.84,916,157,3.49895666666667E+015,1.14E+16,-1919197812500000,836113611111111,none,0.0575,115
331,1,wet,1033.4366792,O2,30.45,0.199,218,7007.41,13,8,3,0.45409,13.268,14.919,20,202.532,90,92.617,1.93100132891378,1,26.803,365,38625.76,0.693543207741842,1,561,69.496,51.711,127.341,204.7,220.9,91.7,0.400843260047065,1,32016.39,104.368,891,153,2.02657566666667E+015,6138266142857143,-629712500000000,832821944444444,none,0.0835,167
332,1,dry,1137.0561896,H2O,32.35,0.217,119,7153.99,13,9,3,1.36775,15.335,15.013,19.999,200.458,90.001,91.588,1.98722969375299,2,23.234,436,45818.368,0.858850991322847,2,-45,70.06,51.141,142.299,209,222.7,145.9,0.223367444599868,2,31810.414,103.625,903,153,1674556000000000,-1050601000000000,969265281250000,829517777777778,none,0.0225,45
333,1,dry,978.14928127,H2O,35.26,0.202,-2,6874.97,13,10,3,0.82933,12.201,15.01,20.002,202.963,89.999,92.888,1.99410711861116,3,59.996,436,46580.932,0.856605093263862,3,404,71.617,51.857,117.997,204.2,201.8,123.1,0.266429916998534,3,31969.699,102.847,883,161,2.49365333333333E+015,1.02E+16,-1558719375000000,833095000000000,none,0.084,168
334,2,dry,1077.3299319,H2O,35.17,0.195,144,7225.7,13,11,1,1.51697,13.009,14.889,19.997,199.4,89.999,90.241,1.93137925501942,1,54.021,436,48367.224,0.884959344642951,3,408,70.261,50.744,150.77,206.7,209.8,114.5,0.27956642269387,3,31419.868,103.298,862,154,2.85635966666667E+015,5613898571428571,-606509375000000,833717222222222,none,0.078,156
335,2,wet,1013.4297308,H2O,38.24,0.199,58,7215.95,13,12,1,0.83835,14.145,14.952,20,204.41,89.999,94.758,1.92714962383444,2,20.588,436,48322.752,0.796470684946521,2,362,72.521,50.902,151.795,201.5,222,110.1,0.326527039152605,2,31196.102,104.54,892,154,5069935333333333,820680000000000,257321250000000,826363611111111,none,0.056,112
336,2,wet,1014.4280394,H2O,32.81,0.201,144,7087.92,13,13,1,1.22796,13.379,15.072,20,198.818,90.002,90.49,1.87558471807377,3,49.682,405,42516.09,0.791782664456192,1,308,70.816,51.002,135.592,211.1,212.3,119,0.275224486424619,1,31201.477,103.231,902,158,-814301333333333,7903598571428571,-750263750000000,833257777777778,none,0.034,68
337,2,dry,1124.6070131,O2,38.2,0.219,119,7025.57,13,14,2,1.52203,13.022,14.979,20.006,201.674,90,93.958,1.85633228578849,1,36.541,436,46987.72,0.852738346235238,1,604,70.79,50.947,130.457,206.8,212.9,92,0.376543430967816,1,31084.207,101.561,895,153,3267780000000000,5497698571428571,-609312500000000,834492777777778,none,0.0855,171
338,2,dry,1144.6811313,O2,26.67,0.198,118,7022.59,13,15,2,1.52932,13.366,14.849,20,202.289,90.001,92.418,1.81729397196827,2,33.036,436,47792.576,0.845505247562385,2,280,71.372,50.451,131.159,206.9,207.1,129.1,0.23136509857488,2,32253.776,102.869,904,155,2.45346666666667E+015,4597953571428571,-333200312500000,831491666666667,none,0.0435,87
339,2,wet,1127.5835106,O2,36.07,0.191,98,7153.71,13,16,2,1.16778,15.909,15.074,19.997,200.249,90.001,93.136,1.94795217564485,3,46.903,365,38373.18,0.68576538932686,3,282,71.939,50.615,145.971,205.8,219.4,116,0.300944015390638,3,31446.324,102.759,882,155,2.43653566666667E+015,7229270142857143,-917081250000000,833708055555556,none,0.0155,31
340,2,dry,919.16866089,O2,35.73,0.211,94,7083.46,13,17,3,1.29164,14.085,15.067,19.994,199.309,90,91.247,1.84178833688721,1,66.532,405,43914.15,0.795063929029256,3,477,72.12,51.318,136.046,205.6,210.6,108.4,0.309394138464473,3,32773.392,105.126,896,150,4109524900000000,3339542857142857,-194910000000000,826343055555556,[['Edge-Loc']],0.119,238
341,2,wet,1238.2060776,H2O,25.39,0.2,174,7206.39,13,18,3,1.20773,12.352,15.05,20.004,199.911,90,90.587,1.98210606309322,2,33.205,405,44367.75,0.734324883459921,2,350,72.795,50.143,151.539,203.2,196.9,134,0.201855495384597,2,31202.426,100.703,898,155,869359000000000,7236082571428571,-763796562500000,836033333333333,none,0.0865,173
342,2,dry,913.97080944,O2,36.43,0.209,70,7114.51,13,19,3,1.19261,15.651,15.089,19.994,198.866,90,92.169,1.90267108619887,3,42.216,436,47339.136,0.851411174966949,1,353,70.126,51.616,140.851,205.7,210.5,119.1,0.270353811500685,1,31661.976,101.119,891,149,2634928000000000,1.55203814285714E+015,316630000000000,831226388888889,none,0.0515,103
343,3,wet,1091.4144972,O2,37.56,0.208,87,7059.74,13,20,1,1.24523,16.552,14.965,20.001,199.816,90,90.845,1.8819108486378,1,55.47,365,39607.61,0.707773093763452,1,278,70.69,51.408,133.274,205.4,221,118.5,0.302282305131131,1,30785.849,103.203,880,156,2.13614266666667E+015,5295343142857143,-466384375000000,836260555555556,none,0.087,174
344,3,dry,1149.0449285,O2,35.42,0.205,113,7024.75,13,21,1,1.5879,15.616,15.09,19.994,203.987,90.001,93.328,1.92775286027993,3,58.434,436,47219.236,0.885248631011721,3,378,71.316,51.257,131.575,202.6,206.7,123.8,0.249445217587543,3,31765.567,102.207,878,156,2472737000000000,6028545857142857,-653364687500000,836091944444445,none,0.0885,177
345,3,wet,1133.6334412,H2O,26.68,0.204,106,7017.8,13,22,2,1.60777,16.681,15.063,20.003,196.125,90.001,92.743,1.94761230668133,1,46.924,405,43861.5,0.778756297350306,3,317,70.598,49.726,127.88,212.2,216.8,113.2,0.309216809933142,3,30901.365,101.874,912,155,3.93329166666667E+015,1.23524428571429E+015,264066250000000,829558055555555,none,0.014,28
346,3,wet,1119.2075563,O2,27.56,0.217,50,7119.2,13,23,2,1.23906,18.582,15.116,19.998,204.725,90,91.218,1.97957208956973,2,43.02,436,47816.992,0.873912119717943,2,473,70.318,51.228,138.12,206.6,209.6,110.3,0.298817369323824,2,31877.743,101.707,914,155,7394387666666667,1.13E+16,-2287937812500000,832265277777778,none,0.067,134
347,3,wet,1263.6929644,H2O,31.61,0.201,112,6969.68,13,24,2,0.70056,16.129,15.034,20.007,197.381,90,94.13,1.87584623124411,3,39.639,365,39536.435,0.703081809828891,1,499,69.975,51.375,123.968,208.1,219.9,95.1,0.385739984051135,1,30107.396,102.811,899,156,3255194000000000,9.33928428571429E+015,-1446164687500000,832985277777778,none,0.0645,129
348,3,dry,964.1227727,H2O,38.72,0.194,78,7060.48,13,25,3,0.55934,18.547,14.925,20.004,196.756,90,94.773,1.96998986172218,1,48.829,405,44233.695,0.790453661849779,1,222,71.688,51.31,132.248,207.2,227.6,116.8,0.324048618991355,1,32048.247,102.598,903,157,2.87876973333333E+015,5470864714285714,-561446562500000,836316111111111,none,0.039,78
349,3,wet,1059.0033518,O2,32.91,0.197,80,7071.96,13,26,3,1.67261,14.217,14.994,19.995,196.614,90.001,91.892,1.9232615904836,2,51.041,405,44716.455,0.775278382367298,2,41,71.438,51.489,134.996,206,201.6,160.5,0.201975263690876,2,31221.028,104.234,879,155,-117490000000000,1.11E+16,-1533197187500000,832981111111111,none,0.03,60
350,3,dry,1045.9502055,O2,44.94,0.218,89,7159.13,13,27,3,1.20795,15.818,15.001,19.998,202.174,89.999,94.156,1.99398140916309,3,49.273,436,47207.028,0.856652218847135,3,65,71.538,50.43,143.413,207.3,218.3,140.4,0.219618191377942,3,31645.163,100.57,890,157,4093747000000000,6701640000000000,-933583125000000,832288888888889,none,0.037,74
351,1,dry,1002.158831,H2O,44.83,0.204,136,7099.29,14,1,1,1.15412,15.735,15.038,19.997,196.472,90.001,89.556,1.97807052268685,1,27.462,405,44014.995,0.776439192349869,3,166,71.259,51.068,139.929,203.7,214.5,135.2,0.228751429696436,3,31292.665,100.718,899,151,-1.73640533333333E+015,1.45E+16,-2095389687500000,824971666666667,none,0.045,90
352,1,wet,1087.5661521,O2,32.51,0.206,187,7114.8,14,2,1,0.89269,11.919,15.163,19.993,199.099,89.999,91.388,1.91827650326329,2,44.609,405,43028.82,0.769565490023201,2,355,71.105,51.201,140.38,204.6,206,125,0.239652060711855,2,32015.142,103.175,874,155,2.03690833333333E+015,1.05E+16,-1580218125000000,835371388888889,none,0.0585,117
353,1,dry,1005.1527749,H2O,32.99,0.205,86,7042.77,14,3,1,1.4453,15.074,14.927,20.003,198.167,90,90.966,1.96224183109804,3,29.386,436,47536.644,0.802819442961152,1,341,71.861,49.342,134.377,205.9,200.5,129.4,0.228297897421129,1,30828.379,102.963,882,158,2.32050033333333E+015,5243010285714286,-475522500000000,831490833333333,none,0.09,180
354,1,dry,1125.8471579,O2,24.63,0.219,73,7039.92,14,4,2,0.976,16.041,15.184,20.002,201.002,90,88.854,1.87264833013324,1,56.894,365,39898.515,0.710912012465307,1,304,72.316,51.908,132.792,205.8,215.5,119.5,0.285039014715139,1,32525.804,102.767,926,156,4584172333333333,2993752857142857,-189865937500000,836733888888889,none,0.044,88
355,1,dry,1107.4907338,O2,32.07,0.201,73,7222.97,14,5,2,1.63851,15.929,14.935,19.999,199.47,90.001,91.973,1.84026510509769,2,61.517,436,45799.184,0.801464695112536,2,443,71.392,51.661,151.597,208.2,220.4,97.8,0.361653517640934,2,31584.1,102.448,925,156,921307000000000,7859629285714286,-910794375000000,828443055555556,none,0.0475,95
356,1,dry,1205.9239677,H2O,36.97,0.193,160,7069.77,14,6,2,1.44384,12.411,14.838,20.003,202.924,90,92.494,1.90879927629765,3,26.046,365,39774.05,0.700495144513108,3,680,71.161,52.149,135.877,204.8,214.6,83.7,0.409717407668821,3,31743.858,104.18,914,156,3.66040733333333E+015,9.79526E+015,-1599987500000000,833375000000000,[['Edge-Loc']],0.109,218
357,1,wet,1038.6299379,O2,35.62,0.214,136,6878.46,14,7,3,1.20187,14.619,15.22,19.995,200.215,90,93.321,1.92132843197875,2,43.331,436,47131.164,0.827211462570578,2,485,70.423,52.148,117.946,202.2,217.2,102,0.360368251306804,2,32590.44,106.173,915,154,6299395000000000,4924910000000000,-764456250000000,843500833333333,none,0.0805,161
